pre_flow,true_flow,src_ids,dst_ids
22.817646705439444,60.0,30,220
21.061134453781513,16.0,62,108
332.8,337.0,2,242
27.610000000000003,34.0,7,131
1553.6,1465.0,9,13
45.753846153846155,47.0,11,188
16.744369935619936,25.0,101,228
39.71666666666667,18.0,24,60
22.87606060606061,32.0,29,130
17.582909356725146,12.0,101,157
43.999667931688805,81.0,1,203
20.391915677202057,11.0,8,144
105.0,39.0,80,107
16.515979412744116,19.0,91,228
28.473219814241485,38.0,32,236
104.4,146.0,7,59
36.43333333333333,35.0,9,231
22.436212121212122,24.0,14,233
138.4,276.0,24,210
112.3,85.0,89,241
15.080955810476686,15.0,1,58
22.406203119605813,31.0,34,60
19.7,14.0,103,214
38.733333333333334,17.0,17,214
36.8,42.0,202,237
18.67092100406054,18.0,62,94
57.78571428571429,42.0,132,188
25.456862745098043,38.0,21,97
431.1,203.0,14,34
16.358199624685508,11.0,105,220
76.4,73.0,22,204
18.59669395637635,27.0,77,140
48.1,24.0,181,245
53.366666666666674,44.0,14,157
34.92738095238096,49.0,7,245
42.4,89.0,30,101
13.992953480987538,11.0,22,58
488.2,565.0,7,136
14.680984338242402,11.0,41,242
346.3,357.0,24,42
28.078141321044548,11.0,15,195
67.14,34.0,0,79
14.152734882076988,16.0,209,229
32.1,27.0,43,63
22.9,24.0,108,209
37.65826086956522,54.0,14,114
317.6,279.0,78,107
55.766666666666666,75.0,6,59
18.91864774114774,11.0,42,66
15.301807829593503,18.0,101,216
16.0,12.0,114,204
31.0,17.0,39,47
52.0,57.0,3,230
363.8,221.0,18,205
4229.9,4284.0,3,15
222.1,234.0,5,38
91.9,109.0,6,161
76.3,78.0,11,16
145.3,161.0,49,242
74.9,66.0,27,34
84.0,158.0,18,112
20.516666666666666,52.0,60,214
230.8,214.0,30,205
19.932954545454546,12.0,9,165
48.2,53.0,7,133
110.7,13.0,121,210
67.6,54.0,24,62
24.52310555801268,11.0,136,231
75.4,93.0,14,88
392.5,211.0,6,40
15.787322421879868,26.0,88,230
151.3,120.0,80,83
24.27170542635659,36.0,12,41
16.94917242728577,12.0,58,245
22.92822766036337,26.0,30,53
35.26926093230441,53.0,0,124
295.7,245.0,7,242
535.0,568.0,9,20
29.5,14.0,10,101
45.605741626794256,43.0,0,159
297.8,241.0,2,112
26.68463227593662,25.0,24,118
30.903431372549015,15.0,81,146
21.80274678632064,11.0,55,81
77.2,129.0,16,83
23.019444444444446,18.0,39,59
64.0,70.0,39,132
15.801111111111112,11.0,63,225
31.32477693891558,20.0,34,52
355.5,400.0,0,19
15.6,11.0,95,96
26.47072246875045,28.0,34,41
27.771428571428572,24.0,63,103
1788.6,2198.0,2,11
104.3,184.0,23,83
148.3,161.0,15,210
17.355555555555554,22.0,70,201
452.1,332.0,24,243
26.68421052631579,22.0,51,242
19.36602870813397,11.0,97,221
30.06756756756757,21.0,107,221
21.059563492063493,25.0,0,208
213.2,285.0,7,26
18.91230769230769,11.0,21,90
157.6,210.0,6,27
14.722902533483028,13.0,137,151
20.77000825782405,13.0,51,110
27.82732142857143,12.0,42,218
37.1,38.0,17,209
21.13561048294998,25.0,40,226
19.474999999999998,23.0,60,62
18.84377049180328,12.0,60,108
830.6,1117.0,12,107
34.27526648137977,97.0,64,117
27.875861239263934,43.0,21,60
119.8,101.0,100,200
16.11249019636626,14.0,19,53
65.83333333333333,15.0,3,148
17.34,12.0,45,242
24.668238993710695,13.0,20,146
31.6,26.0,9,220
75.4,27.0,13,36
21.2,19.0,60,73
44.46666666666667,44.0,34,214
37.638888888888886,44.0,34,215
20.69688940092166,23.0,43,216
23.05,21.0,76,100
44.69220779220779,36.0,83,118
41.72638888888889,62.0,0,44
20.9,11.0,58,96
267.8,203.0,26,241
14.97577902851273,21.0,8,113
35.91666666666667,36.0,200,245
40.03030303030303,36.0,14,203
314.2,288.0,2,27
68.7,40.0,40,101
30.967205882352943,37.0,5,216
77.8,124.0,0,45
50.05,50.0,11,45
43.50333333333333,62.0,1,84
136.6,127.0,96,202
36.25972222222222,30.0,2,234
1012.1,819.0,1,14
52.17380952380952,68.0,11,39
39.3,33.0,11,199
145.3,119.0,1,237
320.0,223.0,112,241
19.9,25.0,25,33
142.0,62.0,136,242
258.5,252.0,5,237
299.6,349.0,3,27
23.851520146520144,11.0,11,234
20.307258064516127,17.0,80,244
30.8,17.0,44,50
29.2,25.0,62,237
84.1,61.0,132,214
21.275802325221537,13.0,20,220
24.9,11.0,58,136
19.1,20.0,91,100
168.6,190.0,9,27
229.6,111.0,202,243
26.050116406988746,19.0,56,105
39.3,13.0,49,239
18.7,13.0,41,132
22.27320777212568,19.0,34,57
26.059444444444445,14.0,41,236
89.6,115.0,78,202
37.7,12.0,50,89
16.257813620071683,14.0,72,105
58.8,26.0,113,201
27.277272727272724,21.0,3,56
25.24623655913978,19.0,18,94
60.075,19.0,1,76
54.9,42.0,51,124
41.4,20.0,33,40
29.062995337995336,17.0,7,92
66.9969696969697,37.0,0,218
17.61981837152266,13.0,51,109
33.17,31.0,83,97
27.952222222222225,11.0,9,98
25.16559523809524,15.0,62,236
40.67631756756757,43.0,13,93
25.84086309523809,15.0,33,226
99.0,79.0,11,214
26.06290322580645,21.0,1,121
17.93333333333333,27.0,4,223
34.9,35.0,52,96
17.329943792467155,12.0,97,245
42.34666666666667,22.0,132,199
462.0,414.0,1,136
15.307763474253658,25.0,18,72
165.3,645.0,18,26
126.0,113.0,15,80
100.1,76.0,20,101
18.50281350086228,17.0,13,233
27.6,16.0,76,107
79.78,96.0,15,59
43.4,32.0,19,40
15.667624434389136,17.0,88,140
49.837500000000006,46.0,0,140
264.3,144.0,13,204
20.41132253711201,39.0,29,110
27.2,29.0,84,205
15.867398478714268,14.0,17,144
18.586392015153187,19.0,20,45
33.6,40.0,62,185
241.2,346.0,20,132
21.34443269908386,22.0,14,41
18.380684987892373,12.0,20,109
159.7,217.0,14,202
63.0,56.0,0,94
244.0,164.0,77,83
40.0,31.0,4,36
74.6,36.0,21,77
52.7,20.0,16,50
35.28225806451613,20.0,41,81
18.61657130825127,62.0,21,133
21.0,27.0,47,101
15.2,15.0,53,73
48.361538461538466,53.0,26,51
41.32363636363637,77.0,12,203
18.178362068965516,11.0,69,91
19.879166666666666,17.0,43,217
64.0,98.0,51,96
13.402777777777777,18.0,124,223
27.077324751861045,38.0,33,90
43.6,21.0,204,244
33.22,24.0,83,94
45.5,59.0,17,91
135.2,91.0,17,185
32.54509803921569,49.0,1,43
32.1,94.0,31,201
33.546002214839426,37.0,15,233
46.39569892473118,89.0,30,52
105.8,142.0,49,80
61.5,65.0,1,62
23.4,20.0,19,89
36.11813725490196,39.0,136,210
434.4,638.0,12,78
125.7,140.0,11,27
57.839999999999996,80.0,0,236
452.5,228.0,11,30
29.7,29.0,39,73
1275.1,1491.0,96,201
112.6,95.0,24,80
59.7,64.0,84,132
56.89333333333334,46.0,3,130
27.07041194398704,16.0,40,140
94.5,80.0,26,132
111.7,80.0,6,88
49.33222222222223,66.0,20,215
28.005432229269434,14.0,7,158
21.864267206477734,13.0,37,217
20.402516835016833,19.0,9,144
23.7,44.0,89,210
23.1,15.0,39,136
60.6,40.0,5,35
140.4,113.0,18,202
197.2,307.0,18,20
20.59647465437788,16.0,15,138
16.1,17.0,62,202
30.33805494251027,20.0,67,219
38.2,13.0,87,101
569.0,273.0,1,22
49.2,40.0,121,241
15.172714535206797,12.0,97,124
43.7,17.0,113,241
35.3,29.0,77,101
83.6,138.0,25,83
29.570006901311253,31.0,14,54
43.9,40.0,38,204
4426.2,4819.0,0,9
555.9,585.0,2,42
14.460065433854908,12.0,202,231
20.46404334038055,16.0,83,124
19.066031346479015,16.0,51,130
67.5,90.0,19,78
21.298214285714288,55.0,18,245
74.5,105.0,0,228
28.561817042606513,24.0,50,110
33.90977832177343,15.0,200,234
36.96666666666667,45.0,83,233
521.9,786.0,1,30
26.2,12.0,69,136
18.428452380952383,21.0,30,174
33.0,27.0,59,77
87.6,82.0,21,29
155.4,123.0,2,16
15.232032115171648,11.0,33,94
41.58253911806544,21.0,23,39
112.0,103.0,83,161
31.7,47.0,21,40
65.12,59.0,7,97
61.93181818181817,77.0,5,228
102.5,86.0,34,78
17.927720404595405,31.0,8,203
29.466458471342918,11.0,22,93
31.4,26.0,43,200
13.321154415657414,15.0,108,230
28.34166666666666,12.0,22,25
26.14569892473118,15.0,32,52
20.4,17.0,59,112
31.633333333333333,26.0,100,101
27.32828754578755,35.0,107,114
19.93798245614035,32.0,63,232
17.510121936935253,18.0,59,230
236.3,258.0,42,49
42.4875,29.0,24,76
172.4,78.0,30,34
25.8,16.0,93,204
928.7,1073.0,0,136
68.9,57.0,12,52
170.3,260.0,30,185
574.7,475.0,1,73
55.65,35.0,40,100
25.68476586687306,19.0,32,226
23.6303663003663,20.0,11,163
27.957891907187324,27.0,20,60
68.3,87.0,49,210
24.24519906323185,27.0,59,108
27.433333333333337,48.0,32,46
85.4,170.0,4,50
42.225,53.0,27,29
14.930537791077608,12.0,56,219
36.931666666666665,41.0,26,31
31.7,20.0,27,38
15.384210526315789,11.0,31,80
26.67290969899666,15.0,18,68
50.63333333333333,44.0,201,220
81.9,54.0,26,73
18.382356307958048,16.0,223,228
14.144260098182272,18.0,31,108
31.04,11.0,26,120
28.967609108159394,35.0,2,216
23.251502725450237,29.0,26,227
19.683336707152495,31.0,77,144
20.653137561202723,14.0,26,220
66.9,70.0,20,209
488.8,440.0,13,78
28.9,20.0,114,185
20.1,14.0,10,51
13.524036117139564,14.0,100,230
15.469924812030076,21.0,223,242
181.2,342.0,20,107
55.08421052631579,31.0,29,236
22.54139601139601,27.0,63,139
44.7,39.0,26,47
19.189402030717822,19.0,27,229
241.9,123.0,204,205
32.88,35.0,15,220
16.292104394312776,21.0,96,220
17.63422787480837,15.0,19,133
17.0787443438914,17.0,39,110
24.0,14.0,91,101
22.323219814241487,12.0,32,140
17.0,15.0,44,205
359.0,186.0,21,63
27.22875,14.0,14,218
99.0,99.0,11,100
19.561237765020657,13.0,67,222
38.3,25.0,211,237
393.7,448.0,201,242
22.89905637254902,16.0,26,226
404.9,365.0,20,24
25.23515294298081,16.0,100,236
16.276507936507933,12.0,3,123
75.3,78.0,88,200
37.91666666666667,33.0,63,234
13.544045130219605,16.0,60,138
25.7,23.0,13,108
257.8,152.0,2,10
145.9,101.0,13,51
21.494539722572508,26.0,88,108
19.7,14.0,81,136
23.05576036866359,13.0,1,120
47.1,35.0,73,211
181.1,139.0,42,73
34.42866666666667,19.0,4,199
20.1,11.0,140,209
19.573653846153846,17.0,88,159
16.28967564693371,15.0,167,245
59.92124031007752,58.0,7,57
21.216666666666665,17.0,51,100
14.0,15.0,58,200
169.6,152.0,50,132
21.795943350500792,14.0,132,156
43.410000000000004,35.0,200,226
18.485198607698607,14.0,124,236
66.4,65.0,45,241
31.701136363636362,12.0,221,240
40.14908088235294,13.0,40,203
18.29466230936819,13.0,26,138
26.81666666666667,17.0,50,100
53.46363636363636,28.0,201,218
22.823076923076922,19.0,52,202
37.6,38.0,23,205
17.318363902179694,14.0,9,152
15.137387969030723,13.0,50,60
14.257119755244755,16.0,54,168
2320.1,2253.0,9,15
23.44,21.0,217,223
76.7,71.0,19,185
16.657347670250896,11.0,2,120
34.4,42.0,27,243
896.3,753.0,2,8
