pre_flow,true_flow,src_ids,dst_ids
20.13861111111111,16.0,9,151
38.02613636363637,16.0,14,46
40.85,24.0,18,155
15.846102046102045,15.0,25,199
16.909963369963368,19.0,46,72
20.09337175338207,14.0,202,228
77.56666666666666,73.0,12,32
25.30690476190476,17.0,5,72
16.187869252552353,15.0,73,92
19.103135430960506,12.0,12,239
74.23333333333333,67.0,18,23
81.16666666666667,26.0,13,32
42.473333333333336,65.0,22,210
21.077538309643572,29.0,72,219
81.3,71.0,8,204
26.555178694284734,31.0,7,225
23.095562952520186,18.0,51,215
58.733333333333334,47.0,110,200
747.8666666666667,722.0,6,185
131.96666666666667,142.0,5,227
72.7,60.0,1,100
15.3,13.0,44,77
88.15833333333333,72.0,6,89
71.8,94.0,15,93
57.7,64.0,0,233
115.26666666666667,82.0,11,47
104.6,216.0,136,205
24.077825670498083,12.0,110,227
258.73333333333335,372.0,112,200
26.48,13.0,203,237
59.61541666666667,61.0,3,228
53.22208333333333,57.0,97,223
123.0,122.0,24,211
122.46666666666667,130.0,5,62
105.26666666666667,75.0,14,112
13.885714285714284,13.0,43,136
95.1,120.0,2,59
33.88461538461539,27.0,88,204
62.5,22.0,51,209
129.65,40.0,17,22
56.75,83.0,29,33
5677.066666666667,5676.0,2,3
156.23333333333332,195.0,15,38
44.46666666666667,16.0,97,107
326.5,484.0,42,132
2589.133333333333,2624.0,6,63
35.583333333333336,60.0,83,232
29.464535379369135,21.0,40,91
30.704761904761902,17.0,103,209
66.3,27.0,94,200
34.41795634920634,27.0,2,124
91.53333333333333,64.0,101,136
38.36222222222223,19.0,14,57
15.544517262049823,12.0,69,234
2329.0333333333333,3163.0,0,11
30.15888888888889,13.0,29,52
19.876190476190473,18.0,70,241
29.437453482190325,33.0,12,53
118.16666666666667,74.0,17,73
376.1,524.0,9,136
28.711357627603228,23.0,51,230
41.17256613756614,37.0,20,39
49.666666666666664,42.0,14,221
38.393253968253966,34.0,136,209
71.0,51.0,51,136
27.866666666666667,34.0,52,205
34.79219679633867,20.0,65,116
35.59892063492064,41.0,5,66
24.161072261072263,11.0,46,155
243.13333333333333,202.0,12,101
1429.3666666666666,1350.0,11,12
18.565284182192077,11.0,19,225
29.5,40.0,36,42
47.35,49.0,12,223
19.792346461926584,12.0,73,159
135.23333333333332,90.0,7,16
17.654639249639253,12.0,32,130
479.8666666666667,522.0,2,34
18.313679650297296,13.0,4,139
42.63333333333333,11.0,94,132
192.96666666666667,179.0,12,40
13.369515642939792,12.0,28,65
146.3,115.0,3,89
